"id","Policy_start_date","Age","Annual_premium","Vehicle_year","Claim_amount","Vehicle_risk_type","Area"
"547",2004-04-23,63,62.39,1994,0,3,0
"548",2004-04-23,63,62.64,1994,0,3,0
"549",2004-04-23,63,54.58,1994,0,3,0
"550",2004-04-23,63,65.51,1994,0,3,0
"551",2004-04-23,63,65.78,1994,0,3,0
"552",2004-04-23,63,57.6,1994,0,3,0
"553",2008-04-04,65,198.69,1999,0,2,0
"554",2008-04-04,65,195.33,1999,0,2,0
"555",2008-04-04,65,196.31,1999,0,2,0
"556",2012-10-22,71,489.01,2007,290.3,1,1
"557",2012-10-22,71,491.46,2007,482.79,1,1
"558",2012-10-22,71,496.39,2007,0,1,1
"559",2006-08-30,64,219.53,1998,0,2,0
"560",2006-08-30,64,220.63,1998,0,2,0
"561",2006-08-30,64,213.48,1998,0,2,0
"562",2018-05-01,75,191.75,1987,0,2,0
"563",2016-03-31,75,390.69,2010,0,2,0
"564",2016-03-31,75,396.54,2010,0,2,0
"565",2016-03-31,75,398.53,2010,0,2,0
"566",2006-02-22,65,262.62,2000,104.18,1,0
"567",2006-02-22,65,266.56,2000,0,1,0
"568",2009-12-04,68,479.96,1992,0,2,0
"569",2009-12-04,68,219.24,1992,0,2,0
"570",2009-12-04,68,219.24,1992,0,2,0
"571",2013-11-04,67,234.69,2002,0,2,1
"572",2013-11-04,67,256.99,2002,0,2,1
"573",2018-03-09,77,230.94,2006,0,2,0
"574",2018-04-23,74,347.58,2005,3063.64,2,1
"575",2010-03-25,66,218.45,2010,0,2,0
"576",2010-03-25,66,225.01,2010,0,2,0
"577",2010-03-25,66,226.13,2010,0,2,0
"578",1998-09-03,58,57.36,1998,0,3,0
"579",1998-09-03,58,57.65,1998,0,3,0
"580",1998-09-03,58,58.23,1998,0,3,0
"581",1993-06-15,50,56.53,1993,0,3,0
"582",1993-06-15,50,57.1,1993,0,3,0
"583",2009-09-17,68,291.69,2009,0,1,0
"584",2009-09-17,68,291.69,2009,0,1,0
"585",2009-09-17,68,293.16,2009,0,1,0
"586",2000-02-01,22,229.83,1995,0,2,0
"587",2000-02-01,22,237.88,1995,0,2,0
"588",2005-10-28,62,229.91,2001,0,2,0
"589",2010-05-31,66,317.08,2001,0,2,1
"590",2010-05-31,66,323.43,2001,0,2,1
"591",2017-06-09,73,437.17,2007,0,2,1
"592",2017-06-09,73,445.92,2007,0,2,1
"593",2008-12-31,66,229.83,1998,0,1,1
"594",2015-12-29,70,519.13,2006,375.33,2,1
"595",2015-12-29,70,529.52,2006,0,2,1
"596",2015-12-29,70,524.23,2006,0,2,1
"597",1991-10-23,47,57.36,1991,0,3,0
"598",1991-10-23,47,57.65,1991,0,3,0
"599",1991-10-23,47,58.23,1991,0,3,0
"600",2015-11-23,71,190.61,2015,0,2,0
"601",2015-11-23,71,189.66,2015,0,2,0
"602",2015-11-23,71,189.66,2015,0,2,0
"603",2015-11-23,71,190.61,2015,0,2,0
"604",2009-01-26,67,274.66,1999,0,2,0
"605",2009-01-26,67,278.78,1999,0,2,0
"606",2009-01-26,67,274.59,1999,0,2,0
"607",2000-12-15,56,247.32,1998,0,2,0
"608",2000-12-15,56,254.73,1998,0,2,0
"609",2000-12-15,56,246.6,1998,0,2,0
"610",2008-08-13,62,1066.45,2007,1979.22,2,0
"611",2008-08-13,62,1326.55,2007,0,2,0
"612",2016-10-01,70,246.42,2004,0,1,1
"613",2016-10-01,70,247.66,2004,0,1,1
"614",2000-05-11,56,390.27,2000,0,2,0
"615",2000-05-11,56,390.27,2000,0,2,0
"616",2000-05-11,56,384.42,2000,0,2,0
"617",2004-02-06,60,279.42,2000,0,2,0
"618",2004-02-06,60,289.2,2000,0,2,0
"619",2004-02-06,60,290.64,2000,0,2,0
"620",2016-10-17,72,397.18,2000,0,2,0
"621",2007-09-10,65,253.86,2003,0,1,0
"622",2007-09-10,65,253.86,2003,0,1,0
"623",2007-09-10,65,255.13,2003,0,1,0
"624",2015-02-05,74,233.77,2015,0,2,0
"625",2015-02-05,74,236.47,2015,0,2,0
"626",2015-02-05,74,237.66,2015,0,2,0
"627",2016-02-15,76,323.67,2004,122.45,2,0
"628",2016-02-15,76,328.51,2004,0,2,0
"629",2016-02-15,76,328.51,2004,0,2,0
"630",2016-07-18,74,224.19,2004,617.58,2,0
"631",2016-07-18,74,232.92,2004,0,2,0
"632",2016-07-18,74,230.57,2004,0,2,0
"633",2013-12-09,71,284.52,1994,135.61,2,0
"634",2013-12-09,71,291.46,1994,291.79,2,0
"635",2013-12-09,71,290,1994,882,2,0
"636",2017-05-26,76,210.92,2006,0,2,0
"637",2017-05-26,76,210.58,2006,0,2,0
"638",2016-06-01,73,260.2,2001,143.07,1,0
"639",2015-08-11,70,472.01,2004,0,2,0
"640",1994-06-30,49,279.61,1994,877.38,1,0
"641",1994-06-30,49,303.37,1994,0,1,0
"642",2018-05-28,73,314.61,1994,0,2,0
"643",2006-03-21,60,310.6,2006,0,2,0
"644",2006-03-21,60,315.26,2006,0,2,0
"645",2006-03-21,60,243.62,2006,0,2,0
"646",2015-11-26,75,88.28,1983,0,3,0
"647",2015-11-26,75,90.8,1983,0,3,0
"648",2015-03-23,70,294.84,2001,0,2,0
"649",2015-03-23,70,302.2,2001,0,2,0
"650",2015-03-23,70,296.53,2001,0,2,0
"651",2016-02-21,72,250.7,2008,0,2,1
"652",2016-02-21,72,259.47,2008,0,2,1
"653",2016-02-21,72,260.76,2008,0,2,1
"654",2011-04-29,68,262.91,2007,0,2,0
"655",2011-04-29,68,238.44,2007,0,2,0
"656",2011-04-29,68,231.39,2007,0,2,0
"657",2013-03-20,70,83.27,2007,0,3,0
"658",2013-03-20,70,83.68,2007,0,3,0
"659",2013-03-20,70,80.02,2007,0,3,0
"660",2015-06-29,70,261.56,2000,0,2,1
"661",2015-03-13,70,537.12,2007,1048.96,2,0
"662",2014-12-12,69,57.52,1998,0,3,0
"663",2014-12-12,69,58.98,1998,0,3,0
"664",2014-12-12,69,59.28,1998,0,3,0
"665",2009-03-26,63,290.51,1997,0,1,0
"666",1986-02-01,38,56.53,1986,0,1,0
"667",1986-02-01,38,57.66,1986,0,1,0
"668",1986-02-01,38,58.24,1986,0,1,0
"669",2012-11-19,64,306.7,2004,106.81,1,0
"670",2012-11-19,64,309.49,2004,0,1,0
"671",2012-11-19,64,311.04,2004,0,1,0
"672",2012-11-19,64,314.16,2004,0,1,0
"673",2016-03-30,69,237.7,2005,0,1,0
"674",2016-03-30,69,242.45,2005,0,1,0
"675",2001-12-04,55,231.91,2001,0,2,0
"676",2001-12-04,55,230.67,2001,0,2,0
"677",2001-12-04,55,230.67,2001,0,2,0
"678",2012-03-26,32,330.27,1997,0,2,0
"679",2007-01-29,62,202.55,1999,0,2,0
"680",2007-01-29,62,208.64,1999,0,2,0
"681",2007-01-29,62,208.64,1999,0,2,0
"682",2008-01-17,66,334.84,2008,0,2,0
"683",2015-12-01,31,248.13,1996,0,2,0
"684",2015-12-01,31,255.58,1996,0,2,0
"685",2015-12-01,31,255.58,1996,0,2,0
"686",2017-12-05,45,341.21,2010,0,1,1
"687",2015-07-01,33,442.35,2005,0,2,1
"688",2015-07-01,33,442.33,2005,0,2,1
"689",2015-07-01,33,437.91,2005,0,2,1
"690",2010-04-22,61,251.12,2005,0,2,1
"691",2009-04-30,69,220.97,2009,0,2,1
"692",2009-04-30,69,227.6,2009,0,2,1
"693",2014-10-13,66,347.01,2006,72.1,2,0
"694",2014-10-13,66,329.66,2006,0,2,0
"695",2014-10-13,66,326.37,2006,0,2,0
"696",2016-02-15,67,306.59,2008,0,2,0
"697",2016-02-15,67,317.32,2008,0,2,0
"698",2016-02-15,67,315.56,2008,0,2,0
"699",2016-02-19,66,257.35,2000,7179.93,2,0
"700",2016-02-19,66,266.36,2000,0,2,0
"701",2016-01-04,68,309.01,2005,0,2,1
"702",2016-01-04,68,318.29,2005,0,2,1
"703",1996-08-18,47,273.14,1994,0,2,1
"704",2014-07-10,65,296.47,1997,435.85,2,0
"705",2015-02-13,66,230.45,2005,882,1,0
"706",2015-02-13,66,258.1,2005,0,1,0
"707",2015-02-13,66,281.33,2005,0,1,0
"708",2013-12-31,64,223.43,2003,0,2,1
"709",2009-05-29,59,220.95,1999,0,1,0
"710",2009-05-29,59,224.27,1999,0,1,0
"711",2008-11-20,61,275.26,2001,0,1,0
"712",2008-11-20,61,287.51,2001,0,1,0
"713",1997-10-04,48,238.27,1997,0,1,0
"714",2011-09-21,64,238.87,1992,0,2,0
"715",2016-01-29,65,220.62,2006,0,2,0
"716",2016-01-29,65,376.58,2006,0,2,0
"717",2016-01-29,65,376.59,2006,0,2,0
"718",2014-04-30,64,367.82,2003,0,2,0
"719",2014-04-30,64,391.77,2003,0,2,0
"720",2002-10-29,52,249.66,2002,0,2,0
"721",2002-10-29,52,237.17,2002,0,2,0
"722",2002-10-29,52,220.17,2002,0,2,0
"723",2004-03-29,53,56.53,2004,0,3,0
"724",2004-03-29,53,55.66,2004,0,3,0
"725",2004-03-29,53,48.4,2004,0,3,0
"726",2008-08-01,57,273.44,1998,0,2,0
"727",2008-08-01,57,257.2,1998,0,2,0
"728",2008-08-01,57,242.02,1998,0,2,0
"729",2017-03-30,66,153.68,1998,0,2,0
"730",2017-03-30,66,196.63,1998,0,2,0
"731",2018-02-08,67,71.6,1978,0,3,1
"732",2012-08-04,61,303.04,2002,0,2,1
"733",2012-08-04,61,279.99,2002,0,2,1
"734",2012-08-04,61,284.2,2002,0,2,1
"735",2007-03-29,19,290.01,2007,0,2,0
"736",2007-03-29,19,298.76,2007,0,2,0
"737",2012-02-28,24,262.55,2007,0,2,0
"738",2012-09-18,63,225.25,1997,0,2,1
"739",2014-01-09,61,315.43,1997,0,2,1
"740",2011-06-23,61,302.31,2005,0,1,0
"741",2011-06-23,61,306.85,2005,0,1,0
"742",2011-06-23,61,254.89,2005,0,1,0
"743",2005-12-23,55,75.25,2005,0,3,0
"744",2003-07-30,52,264.76,2003,0,2,0
"745",2003-07-30,52,265.13,2003,0,2,0
"746",2003-07-30,52,262.48,2003,0,2,0
"747",2012-10-30,61,224.47,2009,0,2,0
"748",2012-10-30,61,224.47,2009,0,2,0
"749",2012-10-30,61,225.59,2009,0,2,0
"750",2018-02-02,30,204.75,2005,94.5,2,0
"751",2017-01-21,64,266.55,2002,0,2,1
"752",2017-01-21,64,271.88,2002,0,2,1
"753",2018-09-07,69,346.35,2002,150.25,1,1
"754",2000-09-18,48,247.76,2000,0,2,1
"755",2013-09-25,59,319.41,2004,1001,2,1
"756",2013-09-25,59,373.73,2004,0,2,1
"757",2008-12-30,56,223.59,1998,0,2,0
"758",2008-12-30,56,230.3,1998,0,2,0
"759",2008-12-30,56,226.84,1998,0,2,0
"760",2009-09-24,55,350.19,2009,0,2,0
"761",2009-09-24,55,350.19,2009,0,2,0
"762",2009-09-24,55,346.68,2009,0,2,0
"763",2017-07-01,64,272.61,2000,882,2,0
"764",2017-07-01,64,273.97,2000,0,2,0
"765",2016-05-05,62,94.71,2016,0,2,0
"766",2016-05-05,62,246.49,2016,0,2,0
"767",2016-05-05,62,244.03,2016,0,2,0
"768",2014-01-10,63,299.96,1989,158.36,2,0
"769",2014-01-10,63,308.93,1989,1659.7,2,0
"770",2014-01-10,63,304.3,1989,0,2,0
"771",1990-05-03,37,56.53,1990,0,3,1
"772",1990-05-03,37,57.38,1990,0,3,1
"773",1990-05-03,37,57.95,1990,0,3,1
"774",2010-09-03,57,245.4,2001,0,2,0
"775",2010-09-03,57,246.64,2001,0,2,0
"776",2017-03-24,65,378.11,2015,0,2,0
"777",2017-03-24,65,385.67,2015,0,2,0
"778",2018-11-16,65,233.83,2008,0,2,0
"779",2018-01-18,64,264.35,2006,882,2,0
"780",2012-08-28,60,79.37,2008,0,3,0
"781",2012-08-28,60,74.48,2008,0,3,0
"782",2012-08-28,60,68.73,2008,0,3,0
"783",2014-04-09,60,402.72,2014,694.56,1,0
"784",2014-04-09,60,676.06,2014,3967.51,1,0
"785",2014-04-09,60,894.36,2014,2433.5,1,0
"786",2003-12-23,22,211.94,2003,436.32,2,0
"787",2003-12-23,22,218.31,2003,0,2,0
"788",2016-03-23,61,346.08,1990,0,1,1
"789",2016-03-23,61,348.33,1990,0,1,1
"790",2016-03-23,61,350.08,1990,0,1,1
"791",2017-10-17,65,191.74,2008,0,2,0
"792",2017-10-17,65,195.57,2008,0,2,0
"793",2009-02-05,58,223.05,2009,0,1,0
"794",2016-02-10,62,228.78,2003,0,2,0
"795",2016-02-10,62,236.78,2003,0,2,0
"796",2016-02-10,62,241.53,2003,0,2,0
"797",2003-08-06,49,254.85,2003,0,2,0
"798",2003-08-06,49,254.85,2003,0,2,0
"799",2003-08-06,49,258.69,2003,0,2,0
"800",2017-05-22,65,205.89,2004,51.95,2,1
"801",2004-02-02,49,227.82,2004,0,2,1
"802",2016-01-08,61,646.96,2007,0,2,1
"803",2016-01-08,61,669.6,2007,0,2,1
"804",2016-01-08,61,669.6,2007,85.86,2,1
"805",2006-11-22,52,304.38,1990,0,1,1
"806",2006-11-22,52,323.69,1990,0,1,1
"807",2010-07-14,56,346.36,1990,0,1,1
"808",2010-07-14,56,322.18,1990,0,1,1
"809",2010-07-14,56,323.79,1990,0,1,1
"810",2015-09-22,61,398.66,1990,0,2,1
"811",2018-01-23,57,325.09,2009,0,2,0
"812",2013-08-21,59,250.08,2011,0,2,0
"813",2013-08-21,59,260.08,2011,0,2,0
"814",2016-07-25,64,200.67,2001,142.82,2,1
"815",2016-07-25,64,267.59,2001,0,2,1
"816",2017-07-19,40,248.6,2005,0,2,0
"817",2017-07-19,40,254.81,2005,368.14,2,0
"818",2013-01-28,59,418.36,2000,0,2,0
"819",2013-01-28,59,445.56,2000,0,2,0
"820",2013-01-28,59,481.2,2000,0,2,0
"821",2013-12-10,59,205.91,2003,0,2,1
"822",2010-03-31,54,196.97,2010,0,2,1
"823",2010-03-31,54,202.88,2010,0,2,1
"824",2013-01-09,59,463.34,2007,0,2,1
"825",2015-03-30,61,257.23,2015,0,2,1
"826",1998-09-11,44,63.3,1998,0,3,0
"827",1998-09-11,44,63.3,1998,0,3,0
"828",2008-09-11,24,285.9,2008,718.65,2,1
"829",2008-09-11,24,285.9,2008,0,2,1
"830",2008-09-11,24,283.03,2008,0,2,1
"831",2011-02-18,53,544.38,2011,0,2,1
"832",2017-09-19,62,332.88,2000,753.33,2,1
"833",2017-09-19,62,374.49,2000,0,2,1
"834",2014-06-16,58,313.68,2000,0,2,0
"835",2017-12-04,62,232.26,2000,0,2,0
"836",2017-11-09,63,207.24,2005,0,1,0
"837",2017-11-09,63,209.32,2005,0,1,0
"838",2014-06-28,61,407.73,2014,0,2,0
"839",2014-06-28,61,417.92,2014,0,2,0
"840",2014-06-28,61,420.02,2014,0,2,0
"841",2010-08-20,54,318.56,2004,418.2,2,0
"842",2010-08-20,54,318.56,2004,0,2,0
"843",2010-08-20,54,320.16,2004,0,2,0
"844",2014-04-14,58,259.44,1999,0,2,1
"845",2012-06-27,59,289.81,2003,52.09,2,0
"846",2012-06-27,59,295.61,2003,0,2,0
"847",2012-06-27,59,305.95,2003,67.11,2,0
"848",2010-12-11,58,233.97,1993,0,2,0
"849",2010-12-11,58,242.16,1993,0,2,0
"850",2010-12-11,58,242.16,1993,0,2,0
"851",2000-12-16,43,62.39,2000,0,3,0
"852",2000-12-16,43,61.82,2000,0,3,0
"853",2000-12-16,43,62.13,2000,0,3,0
"854",2015-03-30,59,222.8,2000,1096.55,2,0
"855",2017-11-16,63,41.98,2003,882,2,0
"856",2017-11-16,63,209.99,2003,0,2,0
"857",2010-04-30,26,274.5,1997,0,2,0
"858",2010-04-30,26,300.58,1997,0,2,0
"859",2010-04-30,26,311.1,1997,60.11,2,0
"860",2015-05-14,58,215.39,2005,0,1,1
"861",2015-05-14,58,218.61,2005,0,1,1
"862",2013-04-24,58,265.88,2002,162.87,2,1
"863",2013-04-24,58,249.76,2002,0,2,1
"864",2013-04-24,58,251,2002,67.11,2,1
"865",2018-03-21,59,284,1997,0,2,0
"866",2018-08-17,61,541.32,2004,0,2,0
"867",2012-06-01,57,379.5,2011,0,2,0
"868",2012-06-01,57,379.19,2011,0,2,0
"869",2012-06-01,57,381.09,2011,0,2,0
"870",2006-01-04,49,690.01,2006,1759.74,2,1
"871",2006-01-04,49,710.7,2006,0,2,1
"872",2003-07-11,45,247.22,2003,0,2,1
"873",2003-07-11,45,247,2003,0,2,1
"874",2015-09-07,56,241.59,2002,0,2,0
"875",2015-09-07,56,231.52,2002,0,2,0
"876",2015-09-07,56,252.32,2002,0,2,0
"877",2018-02-09,59,73.64,2002,0,2,0
"878",2015-11-24,59,218.53,1998,0,2,0
"879",2015-11-24,59,225.09,1998,0,2,0
"880",2002-01-17,61,223.53,2002,0,2,1
"881",2002-01-17,61,248.12,2002,0,2,1
"882",2002-01-17,61,248.12,2002,0,2,1
"883",2014-05-07,57,279.87,2011,0,2,0
"884",2014-05-07,57,288.27,2011,0,2,0
"885",2012-08-23,56,319.52,2009,109.76,2,1
"886",2012-08-23,56,321.12,2009,0,2,1
"887",2012-08-23,56,303,2009,0,2,1
"888",2017-08-17,58,229.82,2003,0,2,0
"889",2017-08-17,58,236.72,2003,0,2,0
"890",2009-04-03,53,276.74,1997,0,2,0
"891",2009-04-03,53,279.52,1997,0,2,0
"892",2009-04-03,53,275.33,1997,0,2,0
"893",2007-03-07,44,90.73,1987,0,3,0
"894",2007-03-07,44,91.18,1987,0,3,0
"895",2011-01-05,53,201.88,1999,0,2,0
"896",2011-01-05,53,198.98,1999,0,2,0
"897",2015-05-26,57,235.47,1999,0,2,0
"898",2015-05-26,57,220.75,1999,0,2,0
"899",2015-05-26,57,221.86,1999,0,2,0
"900",2017-11-02,60,193.64,1999,0,2,0
"901",2017-11-02,60,194.62,1999,0,2,0
"902",2012-03-13,54,219.18,2006,0,2,0
"903",2012-03-13,54,213.46,2006,0,2,0
"904",2018-02-19,60,245.93,2005,0,2,0
"905",2018-06-19,60,561.85,2005,0,2,0
"906",2010-05-30,22,613.13,2007,0,2,1
"907",2010-05-30,22,570.8,2007,0,2,1
"908",2012-03-01,55,259.34,1999,0,2,0
"909",2012-03-01,55,267.12,1999,0,2,0
"910",2012-03-01,55,268.45,1999,0,2,0
"911",2018-03-28,59,288.86,2013,962.58,1,0
"912",2002-10-25,45,248.36,1996,0,2,0
"913",2007-04-26,49,285.28,1996,0,1,0
"914",2009-08-07,51,60.19,1978,0,3,0
"915",2009-08-07,51,60.49,1978,0,3,0
"916",2009-08-07,51,61.7,1978,0,3,0
"917",2006-10-31,48,246.9,2000,0,2,0
"918",2006-10-31,48,234.54,2000,0,2,0
"919",1999-09-07,42,57.36,1999,0,3,0
"920",1999-09-07,42,57.65,1999,0,3,0
"921",1999-09-07,42,58.23,1999,0,3,0
"922",2014-08-08,57,239.32,2009,0,2,1
"923",2014-08-08,57,262.06,2009,0,2,1
"924",2014-08-08,57,273.85,2009,0,2,1
"925",2011-01-11,53,657.09,2011,1032.9,2,1
"926",2011-01-11,53,686.65,2011,0,2,1
"927",2014-07-22,57,298.27,2011,1297.32,1,0
"928",2014-07-22,57,307.22,2011,0,1,0
"929",2014-07-22,57,310.28,2011,0,1,0
"930",2018-10-05,35,238.42,2006,0,2,1
"931",2017-11-23,59,228.6,2003,0,2,0
"932",2017-11-23,59,233.17,2003,0,2,0
"933",2013-09-20,55,304.38,1998,0,2,1
"934",2013-09-20,55,305.91,1998,0,2,1
"935",2013-09-20,55,302.85,1998,0,2,1
"936",2014-09-05,60,214.81,2002,0,2,0
"937",2014-09-05,60,219.11,2002,0,2,0
"938",2014-09-05,60,216.92,2002,0,2,0
"939",2016-07-07,57,407.81,2012,718.39,2,0
"940",2016-07-07,57,415.96,2012,0,2,0
"941",2016-07-07,57,409.7,2012,0,2,0
"942",2014-01-09,56,213.85,1991,0,1,0
"943",2014-01-09,56,217.06,1991,0,1,0
"944",2014-01-09,56,218.15,1991,0,1,0
"945",2016-04-06,57,272.17,2002,0,2,1
"946",2016-04-06,57,280.34,2002,0,2,1
"947",2006-03-03,47,448.5,1999,0,2,1
"948",2014-06-20,55,303.13,1999,0,2,1
"949",2018-09-11,60,197.25,2006,0,2,0
"950",2016-02-24,56,243.51,2005,0,2,1
"951",2016-02-24,56,252.03,2005,0,2,1
"952",2016-04-09,58,326.92,2004,0,2,0
"953",2016-04-09,58,335.09,2004,0,2,0
"954",2016-04-09,58,306.78,2004,0,2,0
"955",2011-07-08,52,322.49,2000,0,1,0
"956",2011-07-08,52,311.47,2000,0,1,0
"957",2011-07-08,52,313.01,2000,0,1,0
"958",2012-05-25,53,246.36,2000,0,2,0
"959",2017-08-01,59,373.66,2017,0,1,0
"960",2017-08-01,59,356.95,2017,0,1,0
"961",2017-08-24,57,259.8,2009,0,2,0
"962",2017-08-24,57,250.47,2009,0,2,0
"963",2018-04-23,58,295.56,2009,0,2,0
"964",2018-11-26,58,259.7,2009,0,2,0
"965",2009-10-30,49,260.13,2009,0,2,1
"966",2009-10-30,49,260.13,2009,0,2,1
"967",2009-10-30,49,269.24,2009,0,2,1
"968",2008-01-29,50,311.27,2003,0,1,0
"969",2012-09-24,53,253.28,2002,0,2,1
"970",2013-07-24,53,392.74,2007,1700.3,2,1
"971",2013-07-24,53,394.7,2007,0,2,1
"972",2013-07-24,53,388.77,2007,0,2,1
"973",2017-04-17,56,243.98,2007,0,1,1
"974",2017-04-17,56,226.87,2007,0,1,1
"975",2018-09-20,60,225.91,2003,0,2,1
"976",2018-10-24,58,227.13,2010,0,1,0
"977",2012-12-31,55,240.77,2012,0,2,1
"978",2012-12-31,55,249.18,2012,0,2,1
"979",2012-12-31,55,249.18,2012,0,2,1
"980",2002-11-19,32,75.25,2002,0,3,0
"981",2002-11-19,32,76.16,2002,0,3,0
"982",2002-11-19,32,76.54,2002,0,3,0
"983",2014-12-17,54,57.52,1999,0,3,0
"984",2014-12-17,54,58.98,1999,0,3,0
"985",2014-12-17,54,59.28,1999,0,3,0
"986",2015-04-28,59,249.7,1999,0,2,1
"987",2015-04-28,59,273.42,1999,0,2,1
"988",2005-06-07,44,346,2005,0,2,1
"989",2009-03-04,48,217.81,2005,0,2,1
"990",2009-03-04,48,226.52,2005,0,2,1
"991",2015-03-13,55,487.24,2000,659.43,2,0
"992",2015-03-13,55,492.1,2000,0,2,0
"993",2015-03-13,55,482.28,2000,0,2,0
"994",1988-10-21,29,57.36,1988,0,1,0
"995",1988-10-21,29,57.65,1988,0,1,0
"996",2016-04-21,56,272.06,2004,0,2,0
"997",2016-04-21,56,281.58,2004,0,2,0
"998",2016-04-21,56,282.99,2004,0,2,0
"999",2018-08-03,58,221.85,2004,0,2,0
"1000",2011-08-26,51,293.31,1999,0,2,0
"1001",2011-08-26,51,300.69,1999,0,2,0
"1002",2011-08-26,51,300.71,1999,0,2,0
"1003",2015-03-14,54,847.88,2015,0,2,1
"1004",2015-10-07,55,435.8,2015,0,2,1
"1005",2014-06-30,55,590.94,2014,0,2,1
"1006",2016-02-01,56,372.16,2010,0,2,1
"1007",2016-02-01,56,381.47,2010,0,2,1
"1008",2016-02-01,56,375.74,2010,0,2,1
"1009",2007-09-28,54,57.36,1995,0,3,0
"1010",2007-09-28,54,57.65,1995,0,3,0
"1011",2007-09-28,54,58.23,1995,0,3,0
"1012",2017-11-14,58,281.69,2006,0,2,0
"1013",2017-11-14,58,331.72,2006,0,2,0
"1014",2018-04-17,58,422.99,2006,0,2,0
"1015",2009-01-09,50,75.25,1980,0,3,0
"1016",2009-01-09,50,81.27,1980,0,3,0
"1017",2009-01-09,50,81.68,1980,0,3,0
"1018",2015-11-14,56,165.76,2015,0,2,1
"1019",2015-11-14,56,264.44,2015,0,2,1
"1020",2007-01-16,49,330.18,2002,0,2,0
"1021",2007-01-16,49,336.8,2002,0,2,0
"1022",2015-02-05,53,266.32,2005,0,2,0
"1023",2015-02-05,53,287.63,2005,0,2,0
"1024",2015-02-05,53,316.37,2005,882,2,0
"1025",2006-10-26,48,224.93,2006,0,2,0
"1026",2006-10-26,48,224.95,2006,0,2,0
"1027",2013-10-30,55,219.26,2006,0,2,0
"1028",2015-04-09,52,268.64,2003,73.18,1,1
"1029",2017-05-05,56,431.44,2016,948.4,2,0
"1030",2017-05-05,56,442.24,2016,0,2,0
"1031",2014-12-23,53,376.94,2014,0,2,0
"1032",2014-12-23,53,392.03,2014,0,2,0
"1033",2014-12-23,53,392.03,2014,0,2,0
"1034",2016-03-18,56,554.33,2005,0,2,1
"1035",2016-03-18,56,559.86,2005,0,2,1
"1036",2016-03-18,56,477.99,2005,0,2,1
"1037",2016-07-04,56,250.17,2005,0,2,1
"1038",2016-07-04,56,251.42,2005,0,2,1
"1039",2016-07-04,56,244.89,2005,0,2,1
"1040",2011-06-30,51,327.34,2006,0,2,0
"1041",2017-11-27,58,375.33,2013,0,1,0
"1042",2017-11-27,58,379.09,2013,0,1,0
"1043",2004-10-22,44,263.65,2004,0,2,0
"1044",2004-10-22,44,250.5,2004,0,2,0
"1045",2004-10-22,44,248.02,2004,0,2,0
"1046",2013-12-13,54,316.99,2007,0,2,0
"1047",2013-12-13,54,321.74,2007,0,2,0
"1048",2014-11-09,55,228.82,2007,0,2,0
"1049",2000-01-19,41,229.83,2000,0,2,0
"1050",2000-01-19,41,236.72,2000,0,2,0
"1051",2000-01-19,41,233.16,2000,0,2,0
"1052",2001-12-11,42,62.39,2001,0,3,0
"1053",2001-12-11,42,61.82,2001,0,3,0
"1054",2001-12-11,42,62.13,2001,0,3,0
"1055",2015-07-01,57,401.78,2015,0,2,0
"1056",2015-07-01,57,413.85,2015,0,2,0
"1057",2014-07-23,54,306.27,1999,0,2,0
"1058",2014-07-23,54,312.39,1999,0,2,0
"1059",2016-01-20,55,245.53,1999,0,2,0
"1060",2016-01-20,55,252.9,1999,0,2,0
"1061",2016-01-20,55,252.9,1999,0,2,0
"1062",2009-01-19,48,292.49,1990,353.01,2,0
"1063",2009-01-19,48,310.03,1990,0,2,0
"1064",2010-11-09,49,555.21,2002,1870.33,1,1
"1065",2010-11-09,49,612.44,2002,0,1,1
"1066",2008-03-27,47,364.86,2002,0,2,1
"1067",2008-03-27,47,370.34,2002,0,2,1
"1068",2008-03-27,47,364.8,2002,0,2,1
"1069",2016-07-07,56,268.79,2003,145.63,1,0
"1070",2016-07-07,56,270.13,2003,0,1,0
"1071",2016-08-18,54,376.19,1994,898.47,2,0
"1072",2016-08-18,54,376.19,1994,0,2,0
"1073",2015-06-09,54,469.09,1994,0,2,1
"1074",2015-06-09,54,451.56,1994,0,2,1
"1075",2003-03-17,55,75.25,2003,0,3,0
"1076",2011-04-06,50,322.3,2005,0,2,1
"1077",2011-04-06,50,281.22,2005,0,2,1
"1078",2011-04-06,50,282.63,2005,0,2,1
"1079",2015-03-17,56,276.57,2005,0,1,0
"1080",2015-03-17,56,282.1,2005,0,1,0
"1081",2007-10-18,46,700.76,2007,1453.2,2,1
"1082",2007-10-18,46,700.76,2007,0,2,1
"1083",2011-02-15,50,328.93,2003,0,2,0
"1084",2011-02-15,50,335.52,2003,0,2,0
"1085",2006-07-03,46,269.61,2000,0,2,1
"1086",2010-07-06,51,407.23,2009,0,2,0
"1087",2010-07-06,51,407.94,2009,0,2,0
"1088",2015-03-03,56,232.48,2009,0,2,0
"1089",2011-10-22,49,235.63,1993,0,2,1
"1090",2009-10-07,47,260.96,1998,0,2,1
"1091",1998-09-04,36,234.49,1992,0,2,1
"1092",1998-09-04,36,234.49,1992,0,2,1
"1093",1998-09-04,36,235.66,1992,0,2,1
"1094",2008-01-21,47,314.12,2004,104.18,2,0
"1095",2008-01-21,47,301.63,2004,51.95,2,0
